score
0.451674
0.457210
0.404770
0.420111
0.348228
0.438350
0.292110
0.265272
0.462144
0.234603
0.247988
0.400620
0.452677
0.463118
0.307645
0.308850
0.312205
0.209596
0.451410
0.443426
0.452738
0.460838
0.413197
0.317073
0.425033
0.274868
0.253965
0.447343
0.454081
0.462785
0.246720
0.444125
0.307646
0.463883
0.456821
0.461085
0.466159
0.291910
0.347042
0.449314
0.292014
0.393581
0.219820
0.425839
0.286111
0.463172
0.235048
0.360192
0.401713
0.218443
0.462380
0.454046
0.253490
0.456850
0.451258
0.288122
0.378916
0.298449
0.276317
0.464510
0.302478
0.229458
0.389421
0.454242
0.332621
0.427756
0.326801
0.452857
0.345822
0.385535
0.451294
0.455657
0.446932
0.385902
0.381899
0.459426
0.380838
0.448325
0.263278
0.384710
0.311641
0.464886
0.443964
0.367802
0.365112
0.282822
0.310789
0.461144
0.363498
0.339010
0.457740
